p_val	avg_log2FC	pct.1	pct.2	p_val_adj
UBE3A	2.77812268076216e-30	0.400715774540149	0.433	0.286	9.09501803227917e-26
DESI1	3.70968086203165e-30	0.401063987468239	0.417	0.275	1.21447532061192e-25
EIF2AK2	4.17300276335079e-30	0.288234496605175	0.606	0.438	1.36615764466578e-25
MED8	4.76871424123502e-30	0.493430133691154	0.349	0.222	1.56118166829552e-25
MAP2K3	4.88348294307726e-30	0.349506106156474	0.544	0.381	1.59875464590463e-25
NRBP1	5.12736372422951e-30	0.339977542629242	0.505	0.352	1.67859633603826e-25
TAF11	5.30137813219511e-30	0.347747777827845	0.462	0.31	1.73556517291804e-25
RBMX2	5.39166899878373e-30	0.45170328066169	0.334	0.209	1.76512459682182e-25
FN1	5.44287995243219e-30	-1.09293089910969	0.464	0.518	1.78189003882725e-25
MSANTD3	5.80813626163582e-30	0.36788755434506	0.456	0.307	1.90146764933433e-25
RPAP3	6.01948019834606e-30	0.381519746025455	0.341	0.211	1.97065742733453e-25
ZNF22	6.30733523562566e-30	0.515404975241122	0.34	0.213	2.06489540943913e-25
ZC3H14	6.41096324354181e-30	0.352284715074379	0.314	0.188	2.09882114667072e-25
POM121	6.5981900034613e-30	0.338532029433271	0.469	0.319	2.16011544333316e-25
RAE1	6.83665643806523e-30	0.376138236478903	0.366	0.231	2.2381845846938e-25
HINT2	7.20477111369127e-30	0.458258971015888	0.341	0.213	2.35869796720025e-25
FGFR1OP	7.29448508749655e-30	0.378123791601517	0.266	0.152	2.38806852794462e-25
ITGB1	8.26387341803595e-30	-0.265550317853847	0.95	0.906	2.70542687959661e-25
APPL1	8.38021495684926e-30	0.291657506013334	0.495	0.339	2.74351477257331e-25
C16orf13	8.45386821427863e-30	0.292447232889125	0.736	0.551	2.76762737599054e-25
RP11-1143G9.4	8.56851120986638e-30	0.254552969269238	0.798	0.624	2.80515919988606e-25
CDH2	8.78654417322961e-30	0.260647277126007	0.757	0.583	2.87653883143191e-25
ACIN1	8.92142280926239e-30	0.298457497998729	0.455	0.307	2.92069539929632e-25
PROSC	9.2452428266376e-30	0.64542538528927	0.27	0.157	3.02670759658462e-25
MED20	1.01433262154724e-29	0.481810754047055	0.315	0.192	3.32072213642134e-25
IDH3B	1.09319708388614e-29	0.310428034186342	0.565	0.402	3.57890861322644e-25
SLC16A1	1.09998293852065e-29	0.250216562475326	0.382	0.246	3.6011241441289e-25
MPP6	1.15208000865303e-29	0.39831196634198	0.412	0.272	3.77167953232829e-25
METTL2B	1.23315425010619e-29	0.365748205596669	0.423	0.279	4.03710038399763e-25
PDCL3	1.46984558922265e-29	0.507941734580278	0.314	0.192	4.8119804899971e-25
GSS	1.53304512708718e-29	0.404178958616617	0.433	0.29	5.01888313705802e-25
SLC25A11	1.56606727743927e-29	0.410481166174261	0.473	0.323	5.12699105288069e-25
RABL5	1.79792997638825e-29	0.42808111159646	0.425	0.286	5.88606315669986e-25
PTP4A1	1.94821877966219e-29	0.345564366588005	0.5	0.346	6.37807864085807e-25
C1D	1.95481160851499e-29	0.478052011726431	0.35	0.221	6.39966224395636e-25
LAP3	2.02717001582759e-29	0.499005656341779	0.334	0.209	6.63654919781637e-25
VASP	2.11205846799793e-29	0.418484426027114	0.355	0.225	6.91445701253161e-25
SH3GL1	2.16892175219338e-29	0.316089276774038	0.493	0.339	7.10061603233067e-25
MT-ND4L	2.28148693074073e-29	-0.997017226456288	0.69	0.695	7.469131913859e-25
DPY30	2.41853247470097e-29	0.342786120233005	0.546	0.39	7.91779161567603e-25
PGM2	2.57637174647156e-29	0.534903128547852	0.307	0.19	8.43452582359858e-25
FIP1L1	2.73401228503304e-29	0.475265838499073	0.307	0.186	8.95060941874118e-25
MDFIC	3.22476125558083e-29	0.468619175857174	0.364	0.232	1.05572233985205e-24
ANKRD39	3.23802349073403e-29	0.309030624128771	0.382	0.245	1.06006413039651e-24
MIR4435-1HG	3.31603073859708e-29	0.256267289539898	0.571	0.409	1.08560214320191e-24
USP5	3.50785776362517e-29	0.348307899222622	0.391	0.254	1.14840247465561e-24
HMBS	3.69063587966459e-29	0.506375056387335	0.263	0.153	1.20824037428459e-24
MSH6	4.29313415640714e-29	0.343907198752201	0.432	0.292	1.40548626012457e-24
C3	4.37953535874763e-29	-0.986081553288304	0.442	0.512	1.4337722857468e-24
IER3IP1.1	4.51557355383578e-29	0.362707558292374	0.553	0.395	1.47830847005476e-24
LINC00998	4.71634017091836e-29	0.276549660434251	0.788	0.6	1.54403544515525e-24
KIAA1143	4.82542171119341e-29	0.53737372453185	0.288	0.171	1.5797465598105e-24
NDUFB9	4.89143694994765e-29	0.261729247954838	0.812	0.635	1.60135862867386e-24
GATAD2A	5.18854422455796e-29	0.538975442739691	0.331	0.209	1.69862560823578e-24
ME2	5.33526580437016e-29	0.559098710403338	0.281	0.167	1.7466593190347e-24
MRPL41	5.44287791293941e-29	0.290981242052625	0.668	0.486	1.7818893711381e-24
PRADC1	6.33664545947318e-29	0.69898047243275	0.262	0.155	2.07449099052233e-24
SPTSSA	6.97272339306204e-29	0.490941441099397	0.295	0.177	2.28273018442065e-24
IDH3A	7.53837248214495e-29	0.461522392240215	0.319	0.197	2.46791238320461e-24
SAP30BP	8.41261624715103e-29	0.464030425030039	0.353	0.225	2.7541223069923e-24
SMIM15	8.50696845734226e-29	0.355677266387782	0.41	0.271	2.78501133356471e-24
POLR2G	8.59895595466977e-29	0.366909342193006	0.416	0.275	2.81512620043979e-24
UBE2D3	1.10428040641912e-28	0.258207094366845	0.737	0.559	3.61519319453493e-24
SUMO3	1.26953407968767e-28	0.5214169331422	0.286	0.172	4.15620067008148e-24
PSMG4	1.2921259394556e-28	0.325970803665384	0.391	0.257	4.23016190058974e-24
CD97	1.36329782415073e-28	0.26125090522417	0.45	0.308	4.46316441670468e-24
INF2	1.68839014120947e-28	0.487578902336386	0.264	0.153	5.52745164429157e-24
ATF4	1.75177181267113e-28	0.309083224859202	0.625	0.462	5.73495056032273e-24
UBAP2L	1.89366338371409e-28	0.258290162318612	0.568	0.403	6.19947518560318e-24
ZNF146	2.1086820611143e-28	0.429116655326194	0.272	0.16	6.90340333167599e-24
CYB5B	2.20791730141018e-28	0.344118651086025	0.424	0.282	7.22827966135665e-24
WBSCR16	2.36812929704638e-28	0.464908090535636	0.304	0.186	7.75278169267042e-24
DCAF7	2.54430765077681e-28	0.31631622316283	0.469	0.318	8.32955438711311e-24
SLCO1A2	2.55620770251424e-28	-0.599945039756997	0.803	0.773	8.36851277649112e-24
RAB21	2.74294058376248e-28	0.350019934980127	0.411	0.271	8.9798388831216e-24
SLC25A32	2.88259631214846e-28	0.454010874745914	0.264	0.153	9.43704380671161e-24
AP1S1	3.0175128013771e-28	0.277665278736692	0.717	0.536	9.87873340914835e-24
UTP23	3.04903691355859e-28	0.470756149567781	0.256	0.147	9.9819370476081e-24
MPHOSPH9	3.11527890719067e-28	0.250676370059481	0.276	0.16	1.01988000863608e-23
NDUFA5	3.54404895543372e-28	0.272912636146346	0.702	0.52	1.16025074702989e-23
C6orf48	3.57459408602281e-28	0.264861640857057	0.673	0.495	1.17025061188215e-23
AGGF1	3.60143770931522e-28	0.33742261883066	0.509	0.357	1.17903867727562e-23
BABAM1	3.93232614336761e-28	0.307682491913597	0.551	0.392	1.28736493281569e-23
BCL7B	4.04047304844234e-28	0.409866711012441	0.378	0.247	1.32277006659905e-23
CPSF2	4.72927918061885e-28	0.367688722129074	0.358	0.23	1.548271418151e-23
POLDIP2	4.92267717402239e-28	0.360507029205117	0.484	0.339	1.61158605323145e-23
ACTR2	4.92994272520212e-28	0.251308218871146	0.771	0.595	1.61396464937667e-23
PPAP2B	5.00283831595522e-28	-1.21870180644358	0.219	0.312	1.63782920787742e-23
NT5DC2	5.3361326899312e-28	0.297005297013995	0.491	0.336	1.74694312002968e-23
TBRG4	5.79529801885786e-28	0.379190821898426	0.29	0.173	1.89726466541369e-23
CLCN4	6.69374885452157e-28	0.415341823343359	0.374	0.241	2.19139949999327e-23
ALAS1	6.83447316722836e-28	0.47850580540165	0.284	0.172	2.23746982548722e-23
PYGL	7.26773055521802e-28	0.444489684864469	0.292	0.178	2.37930962916728e-23
RBBP5	7.78943294338614e-28	0.464104950162685	0.26	0.151	2.55010455700576e-23
TIMM22	8.00891117014269e-28	0.471673506926117	0.286	0.173	2.62195733888131e-23
TMX2	8.60488759236859e-28	0.327459851824371	0.469	0.323	2.81706809998963e-23
CMPK1	8.78672877726496e-28	0.321975067741057	0.529	0.371	2.876599267101e-23
MEST	8.8185475479113e-28	0.388352132707318	0.461	0.322	2.8870160962352e-23
CCDC6	1.06226587104523e-27	0.427706823753008	0.343	0.219	3.47764600862789e-23
CPSF3	1.07813051501154e-27	0.473075175677484	0.301	0.186	3.52958368004478e-23
MRPS22	1.08135271220231e-27	0.362203429437691	0.375	0.241	3.54013250920793e-23
ACSL3	1.10474256460267e-27	0.291014712054796	0.428	0.287	3.61670620799622e-23
TMEM230	1.19839804610917e-27	0.275143961839629	0.653	0.479	3.9233155233522e-23
DHPS	1.21155014715133e-27	0.365562367725431	0.377	0.244	3.96637287174403e-23
SLC25A17	1.25455123011113e-27	0.48161105557932	0.269	0.159	4.10714981713781e-23
MRPL23	1.41464461427073e-27	0.297802423824775	0.629	0.458	4.63126353819951e-23
SEH1L	1.48341779466234e-27	0.370453638832795	0.296	0.18	4.85641317616556e-23
SLC7A1	1.49424985194843e-27	0.257501318902264	0.504	0.354	4.89187516530877e-23
ENOPH1	1.50240203832484e-27	0.453339999024667	0.29	0.178	4.91856379306785e-23
SLC25A13	1.509098368143e-27	0.359937688798206	0.355	0.227	4.94048623762654e-23
UBAC1	1.54511590680972e-27	0.559304318677726	0.303	0.188	5.05840045571368e-23
MRPS18A	1.63003803037564e-27	0.567892859479584	0.261	0.154	5.33641850384377e-23
PRCC	1.67301272948662e-27	0.377064315966279	0.324	0.204	5.4771090737933e-23
HERC5	1.77655734024919e-27	0.425119153402022	0.34	0.217	5.81609342050779e-23
G3BP2	1.7857089918736e-27	0.29419058119839	0.506	0.353	5.84605409759579e-23
TRMT6	1.79991461940277e-27	0.376250272848309	0.366	0.241	5.8925604810008e-23
RUSC1	1.80048042738992e-27	0.558013414295794	0.256	0.151	5.89441282318911e-23
TM2D2	1.91066687315218e-27	0.452519215614873	0.322	0.2	6.2551412093256e-23
MTX1	1.97113867708577e-27	0.298166277718189	0.407	0.27	6.4531138010434e-23
TNPO1	2.05932305684123e-27	0.250609229328219	0.732	0.563	6.74181182348683e-23
MYO1B	2.09843593623074e-27	0.260218762802764	0.639	0.478	6.86985956803221e-23
PTGES2	2.16354090490313e-27	0.462065665904764	0.354	0.229	7.08300021447188e-23
EIF3G	2.19078895726621e-27	0.278066987164046	0.637	0.472	7.17220488829813e-23
TMEM126B	2.20004099804037e-27	0.423688443649992	0.413	0.279	7.20249421938457e-23
URI1	2.26088351455197e-27	0.4636094820378	0.392	0.262	7.40168044994024e-23
ZNHIT3	2.27457174325158e-27	0.400680942701433	0.362	0.238	7.44649297305704e-23
SNRPD2	2.41875839318929e-27	0.283067426287576	0.81	0.624	7.9185312276231e-23
PPIE	2.7991876423973e-27	0.407154621453668	0.315	0.197	9.16398050368026e-23
DDIT3	2.95102545391988e-27	0.261547993720569	0.394	0.263	9.66106713104292e-23
CTNNBL1	2.97733445395349e-27	0.313303591746858	0.458	0.313	9.74719753535295e-23
TJP1	3.27872434197319e-27	0.472502672941845	0.311	0.194	1.07338877507518e-22
GNAI2	3.40716687754168e-27	0.274268287861135	0.751	0.573	1.11543829236959e-22
CLIC4	3.65617955089678e-27	0.313996020429381	0.641	0.472	1.19696006137259e-22
HMGN5	3.67579504817503e-27	0.485145106720274	0.295	0.182	1.20338178287154e-22
SMC6	3.68544556181022e-27	0.323176081495674	0.334	0.211	1.20654116802543e-22
MTCH2	3.80580120312992e-27	0.317178765818473	0.55	0.393	1.24594319788067e-22
PDGFA	4.11642757979854e-27	0.373817919831916	0.319	0.199	1.34763606107445e-22
BCKDK	4.33947700133784e-27	0.359418108191705	0.408	0.274	1.42065798069798e-22
TMEM147	4.60071859994071e-27	0.312295999082783	0.536	0.375	1.50618325524859e-22
ABCD3	4.6280835742052e-27	0.377455805574911	0.329	0.207	1.5151420005233e-22
FDX1	4.69110569419914e-27	0.433630695001102	0.333	0.211	1.53577418216691e-22
APOA1BP	4.70966972902837e-27	0.351764092160698	0.521	0.37	1.54185167588931e-22
ATG5	4.85163965819621e-27	0.424020656927582	0.359	0.234	1.58832979130028e-22
NUP153	4.86105894272568e-27	0.271781110123884	0.302	0.184	1.59141347666953e-22
TMEM70	5.1483995561025e-27	0.405489204231721	0.38	0.252	1.68548304667684e-22
DGCR6L	5.45492140922818e-27	0.295041650390986	0.567	0.402	1.78583217095312e-22
PBDC1	6.92907959525084e-27	0.400857115659702	0.358	0.235	2.26844207789322e-22
NTAN1	6.94070019972134e-27	0.335985274631181	0.486	0.337	2.27224643138477e-22
MAPKAP1	7.46285244537406e-27	0.370567287092302	0.39	0.261	2.44318863356656e-22
ELOF1	8.07800503359969e-27	0.467760077197261	0.331	0.21	2.64457728789987e-22
WBP4	8.40665538502672e-27	0.296745018651534	0.428	0.29	2.75217083995005e-22
PIR	8.48421618042365e-27	0.300105362106904	0.507	0.358	2.7775626931471e-22
METTL9	8.55764315511866e-27	0.319185094106274	0.562	0.412	2.80160121612275e-22
MYL9	8.70160618576093e-27	-0.494288622230202	0.778	0.718	2.84873183309441e-22
BCL2L1	8.73287365299634e-27	0.321515372575207	0.478	0.331	2.85896817651794e-22
PPP5C	1.14591981992483e-26	0.438577983262413	0.264	0.156	3.75151230646989e-22
PHTF2	1.15870198138885e-26	0.295274871740678	0.356	0.227	3.79335854667081e-22
TMEM5	1.22963084038099e-26	0.444917869434201	0.325	0.207	4.02556544523929e-22
PDE4DIP	1.24516819120022e-26	-0.779386261269766	0.557	0.585	4.07643162435128e-22
MYO1C	1.26905470787389e-26	0.254547751103781	0.582	0.427	4.15463130263755e-22
DNAJA3	1.30274114711667e-26	0.278795796556687	0.299	0.182	4.26491396743054e-22
ZFR	1.46742350751381e-26	0.292709409566254	0.571	0.42	4.80405107889872e-22
YDJC	1.52255006482909e-26	0.669148161200561	0.251	0.148	4.98452440223746e-22
RALB	1.54294856624171e-26	0.573541326717717	0.302	0.189	5.05130501616211e-22
MTFR1	1.64121095737228e-26	0.625708095294929	0.251	0.148	5.37299643224538e-22
MLF2	1.65903933927478e-26	0.2583744879937	0.762	0.583	5.43136298891776e-22
RP11-345J4.5	1.6699680599503e-26	0.464723837748369	0.336	0.214	5.46714143466531e-22
ABT1	1.6973184691688e-26	0.491646406587517	0.284	0.174	5.55668120436481e-22
CWC15	2.00934018103001e-26	0.32665295391048	0.406	0.271	6.57817788465606e-22
CTC-347C20.2	2.02552771725585e-26	0.452019622396503	0.392	0.264	6.63117264075219e-22
NUDT5	2.04300018322586e-26	0.322676150495355	0.462	0.323	6.68837399984481e-22
NDUFS3	2.09088241346106e-26	0.41138166842398	0.366	0.239	6.8451308451888e-22
FAM58A	2.15155715968825e-26	0.500997295958815	0.296	0.185	7.04376782938739e-22
TBPL1	2.33383618051951e-26	0.445956988858868	0.25	0.145	7.64051288778477e-22
ARF4	2.40068406149159e-26	0.265260035890317	0.631	0.465	7.85935948051118e-22
SERPINB8	2.68114112696868e-26	0.49500129600259	0.314	0.199	8.77751982147006e-22
RTFDC1	2.75389448082458e-26	0.277549150712618	0.604	0.441	9.01569975132352e-22
PTDSS1	2.86903493704521e-26	0.355107146301611	0.411	0.278	9.39264657689861e-22
MRPL48	3.08468537924529e-26	0.54881228260163	0.258	0.153	1.00986429945732e-21
DARS	3.45839817881848e-26	0.292269653974992	0.563	0.408	1.13221039578159e-21
NUDT16L1	3.51304927412062e-26	0.344945673375808	0.394	0.264	1.15010207136161e-21
NDUFS7	3.79343227153584e-26	0.256916653652286	0.544	0.39	1.2418938570554e-21
C9orf78	3.90058633729646e-26	0.45865566561702	0.351	0.231	1.27697395510412e-21
DGKZ	3.93630203827698e-26	0.498159122966379	0.273	0.166	1.28866656129112e-21
PAFAH1B2	3.97311708041113e-26	0.420824401394988	0.378	0.254	1.300719069785e-21
ATP6V0E2	4.05309156864318e-26	0.584427885508951	0.25	0.148	1.32690111774241e-21
C8orf59	4.12106996275932e-26	0.286900228345712	0.713	0.541	1.34915588440815e-21
FAM60A	4.42840811424949e-26	0.454588159341795	0.27	0.164	1.449772248443e-21
CDC5L	5.09157502906538e-26	0.250511503691511	0.45	0.305	1.66687983301542e-21
EIF3M	5.36158137325237e-26	0.360595964080389	0.466	0.327	1.75527450997536e-21
CHORDC1	6.0068523761512e-26	0.345746858787122	0.277	0.167	1.96652333090438e-21
TACO1	6.34099827553226e-26	0.475694283220543	0.273	0.167	2.07591601544375e-21
DERA	6.69316739646374e-26	0.53439471144533	0.312	0.197	2.1912091422543e-21
APH1A	6.74623621681284e-26	0.35180285946871	0.401	0.271	2.20858281266019e-21
CEP57	6.81952540695245e-26	0.436127115082337	0.258	0.153	2.23257622772809e-21
ZNHIT6	7.24661816469905e-26	0.281348068723021	0.333	0.211	2.37239785475917e-21
C12orf44	7.33549012315652e-26	0.383678701761939	0.418	0.285	2.40149275651898e-21
TMEM54	7.7013469517146e-26	0.418436517956236	0.41	0.279	2.52126696505233e-21
ATP2B1	7.87984519243951e-26	-0.343697277717167	0.934	0.879	2.57970371910085e-21
EIF2A	7.88096200667534e-26	0.262498814205324	0.46	0.32	2.58006934174537e-21
PRKRA	7.97010249241066e-26	0.511225657517595	0.325	0.214	2.6092521539654e-21
LSM1	8.52936705677466e-26	0.364230360159541	0.532	0.382	2.79234418704689e-21
CLINT1	8.63806600907811e-26	0.283051814305716	0.704	0.538	2.82793005005199e-21
CCDC167	8.79276573035949e-26	0.405247513815451	0.366	0.24	2.87857564480509e-21
TNIP2	9.31461495687208e-26	0.539737445223796	0.299	0.187	3.04941864458078e-21
POP4	9.32515418747715e-26	0.521293959186271	0.281	0.172	3.05286897789627e-21
ARID1A	9.45749573407717e-26	0.26570386654968	0.36	0.237	3.09619495342218e-21
CDK16	1.43098851477984e-25	0.301933728306271	0.545	0.397	4.68477019968623e-21
EIF4E2	1.45276334753836e-25	0.342961130526441	0.433	0.302	4.75605664717109e-21
MRPL45	1.46109593711366e-25	0.46826798747113	0.267	0.162	4.7833358789227e-21
IFT57	1.51618423292146e-25	0.348136295653221	0.451	0.312	4.96368394173827e-21
TXNDC12	1.62224048138171e-25	0.313869901302817	0.474	0.335	5.31089088794745e-21
KRR1	1.64243535792647e-25	0.261823934009979	0.444	0.308	5.37700487477967e-21
CCDC43	1.64314494037985e-25	0.442171481575267	0.3	0.187	5.37932790581556e-21
MRPL32	1.73273062705202e-25	0.383999868205751	0.38	0.253	5.67261352684291e-21
UGDH	1.73602317185794e-25	0.562460977468586	0.292	0.184	5.68339266002852e-21
PTS	1.83938070909167e-25	0.361808180638171	0.418	0.285	6.02176456542429e-21
ASNA1	1.85365430550813e-25	0.33429322366846	0.459	0.323	6.06849346537251e-21
LOX	1.95408495802247e-25	-0.781856169321078	0.537	0.569	6.39728333557395e-21
CGGBP1	2.09303800153793e-25	0.276571584092822	0.385	0.256	6.85218780943487e-21
HEBP1	2.25059266404018e-25	0.307931984279697	0.544	0.393	7.36799026353473e-21
C11orf24	2.53101110477196e-25	0.477568253923842	0.281	0.175	8.28602415480243e-21
EXOSC4	2.65089071599328e-25	0.576501760957353	0.303	0.192	8.67848602601878e-21
DDX50	2.87168283371773e-25	0.3652695272259	0.312	0.194	9.4013152610251e-21
WDR45B	3.0334797082335e-25	0.259804673867251	0.613	0.454	9.93100586881484e-21
DGUOK	3.13525238160148e-25	0.296019745815007	0.663	0.492	1.02641892468869e-20
ANKRD40	3.19168422514538e-25	0.400990760798265	0.292	0.181	1.04489358162809e-20
PSMD10	3.3735808647907e-25	0.361898328716677	0.472	0.336	1.10444290351518e-20
PLEKHA3	3.42155026809084e-25	0.324061195867197	0.443	0.306	1.12014712676758e-20
ELP6	3.44183771146334e-25	0.412430014311712	0.273	0.167	1.12678882997887e-20
KBTBD2	3.5660602593771e-25	0.390942593647318	0.379	0.251	1.16745680771487e-20
CTSC	3.90673412734404e-25	0.296443169923549	0.386	0.261	1.27898661860989e-20
UBL4A	3.958290317898e-25	0.386189831829476	0.415	0.282	1.29586508427345e-20
SERPINB7	4.97617353920753e-25	0.392163849114775	0.314	0.2	1.62909969326576e-20
U2AF2	5.30522430022924e-25	0.363777104262055	0.286	0.178	1.73682433140905e-20
YTHDF2	5.46291217206827e-25	0.273183585490143	0.479	0.339	1.78844818689171e-20
GDE1	5.80128902825232e-25	0.333954446173189	0.473	0.331	1.89922600206925e-20
APOO	5.91369656645461e-25	0.611338336103561	0.26	0.158	1.93602598192591e-20
SEPT9	6.0409436149888e-25	0.290614821156252	0.511	0.362	1.97768412067503e-20
QDPR	6.12491052297844e-25	0.327116634223277	0.456	0.318	2.00517320701268e-20
POLR2A	6.17177342210616e-25	0.265677272968424	0.448	0.309	2.02051518292912e-20
EPN1	6.20887012624075e-25	0.378810585985809	0.408	0.277	2.0326599019287e-20
DCTN6	6.26164426994025e-25	0.291653588236284	0.437	0.303	2.04993710109304e-20
TSEN15	6.30543181147086e-25	0.527406808797086	0.261	0.159	2.06427226643933e-20
GNB5	6.63162876147058e-25	0.29849540968486	0.274	0.168	2.17106262393024e-20
TMED2	6.66066327797117e-25	0.250756261807043	0.69	0.521	2.1805679439422e-20
SPAG7	6.67636503969504e-25	0.402036290710698	0.342	0.223	2.18570838669536e-20
PDCD7	7.06930912199121e-25	0.264606176486438	0.368	0.242	2.31435042035748e-20
SLC25A24	8.35226670626731e-25	0.376456820155154	0.345	0.224	2.73436507429779e-20
PRPSAP1	8.54626577199247e-25	0.337531682686986	0.288	0.178	2.79787648843489e-20
CWC22	8.78700133029739e-25	0.39901518677758	0.298	0.186	2.87668849551276e-20
MTHFD2L	9.17375156244823e-25	0.408250702481275	0.334	0.217	3.0033027865143e-20
DHX16	9.75218074296446e-25	0.447299311979465	0.283	0.176	3.19266893163171e-20
C6orf106	1.01389366594413e-24	0.407272117642275	0.376	0.251	3.31928508356789e-20
FAM204A	1.07180783417445e-24	0.327379490321355	0.495	0.352	3.5088844875203e-20
NDUFB6	1.16585958280488e-24	0.320525094051542	0.484	0.347	3.81679110218661e-20
ANKRD1	1.21442678869349e-24	0.259069142795416	0.325	0.21	3.97579042082474e-20
MLF1	1.23179366744277e-24	0.358286964720096	0.338	0.219	4.03264610847416e-20
NFIX	1.45744383754549e-24	0.337651707051138	0.443	0.308	4.77137963535641e-20
DSE	1.65213266827415e-24	-0.300101643674533	0.976	0.957	5.4087519293959e-20
